relationship_action_id~source_agent_id~target_agent_id~action~change_in_trust~tick~simulation_id
Relation_Act_id_2105~LTC Lapin Denis Alexandrovich~Sergey Kuzhugetovich Shoygu~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2106~LTC Lapin Denis Alexandrovich~Sergey Kuzhugetovich Shoygu~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2107~LTC Lapin Denis Alexandrovich~Sergey Kuzhugetovich Shoygu~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2108~LTC Lapin Denis Alexandrovich~Sergey Kuzhugetovich Shoygu~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2109~LTC Lapin Denis Alexandrovich~Sergey Kuzhugetovich Shoygu~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2110~LTC Lapin Denis Alexandrovich~Sergey Kuzhugetovich Shoygu~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2111~LTC Lapin Denis Alexandrovich~Sergey Kuzhugetovich Shoygu~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2112~LTC Lapin Denis Alexandrovich~Sergey Kuzhugetovich Shoygu~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2113~LTC Lapin Denis Alexandrovich~MG Arkady Vilktotovich Bakhin~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2114~LTC Lapin Denis Alexandrovich~MG Arkady Vilktotovich Bakhin~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2115~LTC Lapin Denis Alexandrovich~MG Arkady Vilktotovich Bakhin~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2116~LTC Lapin Denis Alexandrovich~MG Arkady Vilktotovich Bakhin~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2117~LTC Lapin Denis Alexandrovich~MG Arkady Vilktotovich Bakhin~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2118~LTC Lapin Denis Alexandrovich~MG Arkady Vilktotovich Bakhin~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2119~LTC Lapin Denis Alexandrovich~MG Arkady Vilktotovich Bakhin~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2120~LTC Lapin Denis Alexandrovich~MG Arkady Vilktotovich Bakhin~INCREASE_TRUST~0.1~4~Sim0
